index,symbol,name,date,isEnabled,type,iexId
8203,VTA,Invesco Credit Opportunities Fund of Beneficial Interest,7/19/2018,TRUE,cs,7369
8204,VTC,Vanguard Total Corporate ETF,7/19/2018,TRUE,N/A,13743
8205,VTEB,Vanguard Tax-Exempt Bond,7/19/2018,TRUE,N/A,10439
8206,VTGN,VistaGen Therapeutics Inc.,7/19/2018,TRUE,cs,11363
8207,VTHR,Vanguard Russell 3000 Index Fund,7/19/2018,TRUE,et,7371
8208,VTI,Vanguard Total Stock Market,7/19/2018,TRUE,et,7372
8209,VTIP,Vanguard Short-Term Inflation-Protected Securities,7/19/2018,TRUE,et,7373
8210,VTIQ,VectoIQ Acquisition Corp.,7/19/2018,TRUE,cs,14723
8211,VTIQU,VectoIQ Acquisition Corp. Unit,7/19/2018,TRUE,su,14470
8212,VTIQW,VectoIQ Acquisition Corp. Warrant,7/19/2018,TRUE,cs,14726
8213,VTL,Vital Therapies Inc.,7/19/2018,TRUE,cs,8122
8214,VTN,Invesco Trust for Investment Grade New York Municipals,7/19/2018,TRUE,cs,7374
8215,VTNR,Vertex Energy Inc,7/19/2018,TRUE,cs,7376
8216,VTR,Ventas Inc.,7/19/2018,TRUE,cs,7377
8217,VTRB,Ventas Realty Limited Partnership // Capital Corporation 5.45% Senior Notes due 2043,7/19/2018,TRUE,N/A,7378
8218,VTSI,VirTra Inc.,7/19/2018,TRUE,cs,14327
8219,VTV,Vanguard Value,7/19/2018,TRUE,et,7381
8220,VTVT,vTv Therapeutics Inc.,7/19/2018,TRUE,cs,10206
8221,VTWG,Vanguard Russell 2000 Growth Index Fund,7/19/2018,TRUE,et,7382
8222,VTWO,Vanguard Russell 2000 Index Fund,7/19/2018,TRUE,et,7383
8223,VTWV,Vanguard Russell 2000 Value Index Fund,7/19/2018,TRUE,et,7384
8224,VUG,Vanguard Growth,7/19/2018,TRUE,et,7385
8225,VUSE,ETF Series Solutions Trust Vident Core US Equity,7/19/2018,TRUE,N/A,8224
8226,VUZI,Vuzix Corporation,7/19/2018,TRUE,cs,9698
8227,VV,Vanguard Large-Cap,7/19/2018,TRUE,et,7386
8228,VVC,Vectren Corporation,7/19/2018,TRUE,cs,7387
8229,VVI,Viad Corp,7/19/2018,TRUE,cs,7388
8230,VVPR,VivoPower International PLC,7/19/2018,TRUE,cs,12233
8231,VVR,Invesco Senior Income Trust (DE),7/19/2018,TRUE,cs,7389
8232,VVUS,VIVUS Inc.,7/19/2018,TRUE,cs,7391
8233,VVV,Valvoline Inc.,7/19/2018,TRUE,cs,11614
8234,VWO,Vanguard FTSE Emerging Markets,7/19/2018,TRUE,et,7392
8235,VWOB,Vanguard Emerging Markets Government Bond ETF,7/19/2018,TRUE,N/A,7393
8236,VXF,Vanguard Extended Market,7/19/2018,TRUE,et,7394
8237,VXRT,Vaxart Inc.,7/19/2018,TRUE,cs,858
8238,VXUS,Vanguard Total International Stock,7/19/2018,TRUE,et,7395
8239,VXX,iPath S&P 500 VIX Short Term Futures TM ETN,7/19/2018,TRUE,N/A,7396
8240,VXXB,iPath Series B S&P 500 VIX Short-Term Futures ETN,7/19/2018,TRUE,N/A,14034
8241,VXZ,iPath S&P 500 VIX Mid-Term Futures ETN,7/19/2018,TRUE,et,7397
8242,VXZB,iPath Series B S&P 500 VIX Mid-Term Futures ETN,7/19/2018,TRUE,N/A,14035
8243,VYGR,Voyager Therapeutics Inc.,7/19/2018,TRUE,cs,10689
8244,VYM,Vanguard High Dividend Yield,7/19/2018,TRUE,et,7399
8245,VYMI,Vanguard International High Dividend Yield ETF,7/19/2018,TRUE,N/A,11110
8246,VZ,Verizon Communications Inc.,7/19/2018,TRUE,cs,7400
8247,VZA,Verizon Communications Inc. 5.90% Notes due 2054,7/19/2018,TRUE,ps,8302
8248,W,Wayfair Inc. Class A,7/19/2018,TRUE,cs,9167
8249,WAAS,AquaVenture Holdings Limited,7/19/2018,TRUE,cs,10605
8250,WAB,Westinghouse Air Brake Technologies Corporation,7/19/2018,TRUE,cs,7401
8251,WABC,Westamerica Bancorporation,7/19/2018,TRUE,cs,7402
8252,WAFD,Washington Federal Inc.,7/19/2018,TRUE,cs,7404
8253,WAFDW,Washington Federal Inc. Warrants 11/14/2018,7/19/2018,TRUE,N/A,7988
8254,WAGE,WageWorks Inc.,7/19/2018,TRUE,cs,7406
8255,WAIR,Wesco Aircraft Holdings Inc.,7/19/2018,TRUE,cs,7407
8256,WAL,Western Alliance Bancorporation (DE),7/19/2018,TRUE,cs,7408
8257,WALA,Western Alliance Bancorporation 6.25% Subordinated Debentures due 2056,7/19/2018,TRUE,N/A,11501
8258,WASH,Washington Trust Bancorp Inc.,7/19/2018,TRUE,cs,7409
8259,WAT,Waters Corporation,7/19/2018,TRUE,cs,7410
8260,WATT,Energous Corporation,7/19/2018,TRUE,cs,8505
8261,WB,Weibo Corporation,7/19/2018,TRUE,cs,8546
8262,WBA,Walgreens Boots Alliance Inc.,7/19/2018,TRUE,cs,7405
8263,WBAI,500.com Limited American Depositary Shares each representing 10 Class A shares,7/19/2018,TRUE,cs,8049
8264,WBAL,WisdomTree Balanced Income Fund,7/19/2018,TRUE,N/A,13942
8265,WBC,Wabco Holdings Inc.,7/19/2018,TRUE,cs,7415
8266,WBIA,WBI BullBear Rising Income 2000,7/19/2018,TRUE,N/A,9177
8267,WBIB,WBI BullBear Value 2000,7/19/2018,TRUE,N/A,9194
8268,WBIC,WBI BullBear Yield 2000,7/19/2018,TRUE,N/A,9183
8269,WBID,WBI BullBear Quality 2000,7/19/2018,TRUE,N/A,9195
8270,WBIE,WBI BullBear Rising Income 1000,7/19/2018,TRUE,N/A,9187
8271,WBIF,WBI BullBear Value 1000,7/19/2018,TRUE,N/A,9196
8272,WBIG,WBI BullBear Yield 1000,7/19/2018,TRUE,N/A,9197
8273,WBIH,WBI BullBear Global High Income,7/19/2018,TRUE,N/A,9198
8274,WBII,WBI BullBear Global Income,7/19/2018,TRUE,N/A,9199
8275,WBIL,WBI BullBear Quality 1000,7/19/2018,TRUE,N/A,9200
8276,WBIR,WBI BullBear Global Rotation,7/19/2018,TRUE,N/A,11655
8277,WBIY,WBI Power Factor High Dividend,7/19/2018,TRUE,N/A,12214
8278,WBK,Westpac Banking Corporation,7/19/2018,TRUE,cs,7417
8279,WBS,Webster Financial Corporation,7/19/2018,TRUE,cs,7420
8280,WBS-F,Webster Financial Corporation Depositary Shares Series F,7/19/2018,TRUE,ps,13943
8281,WBT,Welbilt Inc.,7/19/2018,TRUE,cs,11083
8282,WCC,WESCO International Inc.,7/19/2018,TRUE,cs,7422
8283,WCFB,WCF Bancorp Inc.,7/19/2018,TRUE,cs,11622
8284,WCG,Wellcare Health Plans Inc.,7/19/2018,TRUE,cs,7423
8285,WCHN,WisdomTree ICBCCS S&P China 500 Fund,7/19/2018,TRUE,N/A,13944
8286,WCN,Waste Connections Inc.,7/19/2018,TRUE,cs,748
8287,WD,Walker & Dunlop Inc,7/19/2018,TRUE,cs,7428
8288,WDAY,Workday Inc.,7/19/2018,TRUE,cs,7429
8289,WDC,Western Digital Corporation,7/19/2018,TRUE,cs,7430
8290,WDFC,WD-40 Company,7/19/2018,TRUE,cs,7431
8291,WDIV,SPDR S&P Global Dividend,7/19/2018,TRUE,N/A,7432
8292,WDR,Waddell & Reed Financial Inc.,7/19/2018,TRUE,cs,7433
8293,WDRW,Direxion Daily Regional Banks Bear 3X Shares,7/19/2018,TRUE,N/A,10424
8294,WEA,Western Asset Bond Fund Share of Beneficial Interest,7/19/2018,TRUE,cs,7435
8295,WEAT,Teucrium Wheat Fund ETV,7/19/2018,TRUE,et,7436
8296,WEB,Web.com Group Inc.,7/19/2018,TRUE,cs,7563
8297,WEBK,Wellesley Bancorp Inc.,7/19/2018,TRUE,cs,7437
8298,WEC,WEC Energy Group Inc.,7/19/2018,TRUE,cs,7438
8299,WELL,Welltower Inc.,7/19/2018,TRUE,cs,3138
8300,WELL-I,Welltower Inc. PFD PERPETUAL CONV SER I,7/19/2018,TRUE,ps,3139
8301,WEN,Wendy's Company (The),7/19/2018,TRUE,cs,7440
8302,WERN,Werner Enterprises Inc.,7/19/2018,TRUE,cs,7441
8303,WES,Western Gas Partners LP Limited Partner Interests,7/19/2018,TRUE,cs,7442
8304,WETF,WisdomTree Investments Inc.,7/19/2018,TRUE,cs,7443
8305,WEX,WEX Inc.,7/19/2018,TRUE,cs,7444
8306,WEYS,Weyco Group Inc.,7/19/2018,TRUE,cs,7445
8307,WF,Woori Bank American Depositary Shares (Each representing 3 shares of),7/19/2018,TRUE,cs,9524
8308,WFC,Wells Fargo & Company,7/19/2018,TRUE,cs,7448
8309,WFC+,Wells Fargo & Company Warrants expiring October 28 2018,7/19/2018,TRUE,N/A,7990
8310,WFC-J,Wells Fargo & Company 8.00% Non-Cumulative Perpetual Class A Preferred Stock Series J,7/19/2018,TRUE,ps,7449
8311,WFC-L,Wells Fargo & Company 7.50% Non-Cumulative Perpetual Convertible Class A Preferred Stock Series L,7/19/2018,TRUE,ps,7450
8312,WFC-N,Wells Fargo & Company Dep Shs Repstg 1/1000th Perp Pfd Cl A Ser N,7/19/2018,TRUE,ps,7451
8313,WFC-O,Wells Fargo & Company Depositary Shares Series O,7/19/2018,TRUE,ps,7452
8314,WFC-P,Wells Fargo & Company Dep Shs Repstg 1/1000th Int Non Cum Perp Cl A Pfd (Ser P),7/19/2018,TRUE,ps,7453
8315,WFC-Q,Wells Fargo & Company Depositary Shares Series Q,7/19/2018,TRUE,ps,7454
8316,WFC-R,Wells Fargo & Company Dep Shs Repstg 1/1000th Int Perp Pfd Cl A (Ser R Fixed To Flltg),7/19/2018,TRUE,ps,8178
8317,WFC-T,Wells Fargo & Company New Depository Share Representing 1/1000th Perp. Preferred Class A Series T,7/19/2018,TRUE,ps,9102
8318,WFC-V,Wells Fargo & Company Depositary Shares Series V,7/19/2018,TRUE,ps,10541
8319,WFC-W,Wells Fargo & Company Depositary Shares Series W,7/19/2018,TRUE,ps,11047
8320,WFC-X,Wells Fargo & Company Depositary Shares Series X,7/19/2018,TRUE,ps,11498
8321,WFC-Y,Wells Fargo & Company Depositary Shares Series Y,7/19/2018,TRUE,ps,12815
8322,WFE-A,Wells Fargo & Company Cumulative Perpetual Preferred Stock Series A Liquidation Preference $25 per share,7/19/2018,TRUE,ps,9574
8323,WFHY,WisdomTree Fundamental U.S. High Yield Corporate Bond Fund,7/19/2018,TRUE,N/A,11292
8324,WFIG,WisdomTree Fundamental U.S. Corporate Bond Fund,7/19/2018,TRUE,N/A,11293
8325,WFT,Weatherford International plc (Ireland),7/19/2018,TRUE,cs,7457
8326,WGO,Winnebago Industries Inc.,7/19/2018,TRUE,cs,7461
8327,WGP,Western Gas Equity Partners LP Representing Limited Partner Interests,7/19/2018,TRUE,cs,7462
8328,WH,Wyndham Hotels & Resorts Inc.,7/19/2018,TRUE,cs,14571
8329,WHD,Cactus Inc. Class A,7/19/2018,TRUE,cs,14020
8330,WHF,WhiteHorse Finance Inc.,7/19/2018,TRUE,cs,7464
8331,WHFBL,WhiteHorse Finance Inc. 6.50% Senior Notes due 2020,7/19/2018,TRUE,N/A,7465
8332,WHG,Westwood Holdings Group Inc,7/19/2018,TRUE,cs,7466
8333,WHLM,Wilhelmina International Inc.,7/19/2018,TRUE,cs,9120
8334,WHLR,Wheeler Real Estate Investment Trust Inc.,7/19/2018,TRUE,cs,7467
8335,WHLRD,Wheeler Real Estate Investment Trust Inc. Series D Cumulative Preferred Stock,7/19/2018,TRUE,ps,11839
8336,WHLRP,Wheeler Real Estate Investment Trust Inc. Preferred Stock,7/19/2018,TRUE,ps,8586
8337,WHLRW,Wheeler Real Estate Investment Trust Inc. Warrants,7/19/2018,TRUE,N/A,8587
8338,WHR,Whirlpool Corporation,7/19/2018,TRUE,cs,7468
8339,WIA,Western Asset Inflation-Linked Income Fund,7/19/2018,TRUE,cs,7471
8340,WIFI,Boingo Wireless Inc.,7/19/2018,TRUE,cs,7473
8341,WIL,Barclays PLC Women in Leadership ETN,7/19/2018,TRUE,N/A,8946
8342,WILC,G. Willi-Food International  Ltd.,7/19/2018,TRUE,cs,7474
8343,WIN,Windstream Holdings Inc.,7/19/2018,TRUE,cs,7476
8344,WINA,Winmark Corporation,7/19/2018,TRUE,cs,7477
8345,WING,Wingstop Inc.,7/19/2018,TRUE,cs,9970
8346,WINS,Wins Finance Holdings Inc.,7/19/2018,TRUE,cs,10756
8347,WIP,SPDR FTSE International Government Inflation-Protected Bond,7/19/2018,TRUE,et,7478
8348,WIRE,Encore Wire Corporation,7/19/2018,TRUE,cs,7479
8349,WIT,Wipro Limited,7/19/2018,TRUE,cs,7480
8350,WIW,Western Asset Inflation-Linked Opportunities & Income Fund,7/19/2018,TRUE,cs,7482
8351,WIX,Wix.com Ltd.,7/19/2018,TRUE,cs,7890
8352,WK,Workiva Inc. Class A,7/19/2018,TRUE,cs,9470
8353,WKHS,Workhorse Group Inc.,7/19/2018,TRUE,cs,11010
8354,WLDN,Willdan Group Inc.,7/19/2018,TRUE,cs,7485
8355,WLDR,Affinity World Leaders Equity,7/19/2018,TRUE,N/A,14062
8356,WLFC,Willis Lease Finance Corporation,7/19/2018,TRUE,cs,7486
8357,WLH,Lyon William Homes (Class A),7/19/2018,TRUE,cs,7487
8358,WLK,Westlake Chemical Corporation,7/19/2018,TRUE,cs,7488
8359,WLKP,Westlake Chemical Partners LP representing limited partner interests,7/19/2018,TRUE,cs,8584
8360,WLL,Whiting Petroleum Corporation,7/19/2018,TRUE,cs,7489
8361,WLTW,Willis Towers Watson Public Limited Company,7/19/2018,TRUE,cs,7537
8362,WM,Waste Management Inc.,7/19/2018,TRUE,cs,7492
8363,WMB,Williams Companies Inc. (The),7/19/2018,TRUE,cs,7494
8364,WMC,Western Asset Mortgage Capital Corporation,7/19/2018,TRUE,cs,7495
8365,WMCR,Invesco Wilshire Micro-Cap,7/19/2018,TRUE,et,14424
8366,WMGI,Wright Medical Group N.V.,7/19/2018,TRUE,cs,6900
8367,WMGIZ,Wright Medical Group N.V. Contingent Value Right,7/19/2018,TRUE,N/A,10652
8368,WMIH,WMIH Corp.,7/19/2018,TRUE,cs,10613
8369,WMK,Weis Markets Inc.,7/19/2018,TRUE,cs,7499
8370,WMLP,Westmoreland Resource Partners LP representing Limited Partner Interests,7/19/2018,TRUE,cs,5217
8371,WMS,Advanced Drainage Systems Inc.,7/19/2018,TRUE,cs,8521
8372,WMT,Walmart Inc.,7/19/2018,TRUE,cs,7501
8373,WMW,DEUTSCHE BANK AKTIENGESELLSCHAFT ELEMENTS Linked to the Morningstar Wide Moat Focus Total Return Index due October 24 2022,7/19/2018,TRUE,et,7502
8374,WNC,Wabash National Corporation,7/19/2018,TRUE,cs,7504
8375,WNEB,Western New England Bancorp Inc.,7/19/2018,TRUE,cs,7455
8376,WNS,WNS (Holdings) Limited Sponsored ADR (Jersey),7/19/2018,TRUE,cs,7506
8377,WOOD,iShares S&P Global Timber & Forestry Index Fund,7/19/2018,TRUE,et,7507
8378,WOR,Worthington Industries Inc.,7/19/2018,TRUE,cs,7509
8379,WOW,WideOpenWest Inc.,7/19/2018,TRUE,cs,12919
8380,WP,Worldpay Inc. Class A,7/19/2018,TRUE,cs,7315
8381,WPC,W.P. Carey Inc. REIT,7/19/2018,TRUE,cs,7510
8382,WPG,Washington Prime Group Inc.,7/19/2018,TRUE,cs,8630
8383,WPG-H,Washington Prime Group Inc. 7.5% Series H Cumulative Redeemable Preferred SBI,7/19/2018,TRUE,ps,9681
8384,WPG-I,Washington Prime Group Inc. 6.875% Series I Cumulative Redeemable Preferred SBI,7/19/2018,TRUE,ps,9676
8385,WPM,Wheaton Precious Metals Corp (Canada),7/19/2018,TRUE,cs,6346
8386,WPP,WPP plc American Depositary Shares,7/19/2018,TRUE,cs,7514
8387,WPRT,Westport Fuel Systems Inc,7/19/2018,TRUE,cs,7515
8388,WPS,iShares International Developed Property,7/19/2018,TRUE,et,7516
8389,WPX,WPX Energy Inc.,7/19/2018,TRUE,cs,7518
8390,WPXP,WPX Energy Inc. 6.25% Series A Mandatory Convertible Preferred Stock,7/19/2018,TRUE,ps,10351
8391,WPZ,Williams Partners L.P. Representing Limited Partner Interests,7/19/2018,TRUE,cs,62
8392,WRB,W.R. Berkley Corporation,7/19/2018,TRUE,cs,7521
8393,WRB-B,W.R. Berkley Corporation 5.625% Subordinated Debentures due 2053,7/19/2018,TRUE,N/A,7522
8394,WRB-C,,7/19/2018,TRUE,N/A,11114
8395,WRB-D,W.R. Berkley Corporation 5.75% Subordinated Debentures due 2056,7/19/2018,TRUE,N/A,11426
8396,WRB-E,W.R. Berkley Corporation 5.70% Subordinated Debentures due 2058,7/19/2018,TRUE,N/A,14324
8397,WRD,WildHorse Resource Development Corporation,7/19/2018,TRUE,cs,12096
8398,WRE,Washington Real Estate Investment Trust,7/19/2018,TRUE,cs,7524
8399,WREI,Invesco Wilshire US REIT,7/19/2018,TRUE,et,14662
8400,WRI,Weingarten Realty Investors,7/19/2018,TRUE,cs,7527
8401,WRK,Westrock Company,7/19/2018,TRUE,cs,10079
8402,WRLD,World Acceptance Corporation,7/19/2018,TRUE,cs,7529
8403,WRLS,Pensare Acquisition Corp.,7/19/2018,TRUE,cs,13230
8404,WRLSR,Pensare Acquisition Corp. Right,7/19/2018,TRUE,N/A,13231
8405,WRLSU,Pensare Acquisition Corp. Unit,7/19/2018,TRUE,su,13181
8406,WRLSW,Pensare Acquisition Corp. Warrant,7/19/2018,TRUE,N/A,13239
8407,WRN,Western Copper and Gold Corporation,7/19/2018,TRUE,cs,7530
8408,WSBC,WesBanco Inc.,7/19/2018,TRUE,cs,7532
8409,WSBF,Waterstone Financial Inc.,7/19/2018,TRUE,cs,7533
8410,WSC,WillScot Corporation,7/19/2018,TRUE,cs,10702
8411,WSCI,WSI Industries Inc.,7/19/2018,TRUE,cs,7534
8412,WSFS,WSFS Financial Corporation,7/19/2018,TRUE,cs,7535
8413,WSM,Williams-Sonoma Inc. (DE),7/19/2018,TRUE,cs,7538
8414,WSO,Watsco Inc.,7/19/2018,TRUE,cs,7539
8415,WSO.B,Watsco Inc. Class B,7/19/2018,TRUE,cs,7540
8416,WSR,Whitestone REIT,7/19/2018,TRUE,cs,7541
8417,WST,West Pharmaceutical Services Inc.,7/19/2018,TRUE,cs,7542
8418,WSTG,Wayside Technology Group Inc.,7/19/2018,TRUE,cs,7544
8419,WSTL,Westell Technologies Inc.,7/19/2018,TRUE,cs,7545
8420,WTBA,West Bancorporation,7/19/2018,TRUE,cs,7546
8421,WTFC,Wintrust Financial Corporation,7/19/2018,TRUE,cs,7547
8422,WTFCM,Wintrust Financial Corporation Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series D,7/19/2018,TRUE,ps,10291
8423,WTFCW,Wintrust Financial Corporation Warrants,7/19/2018,TRUE,N/A,7991
8424,WTI,W&T Offshore Inc.,7/19/2018,TRUE,cs,7548
8425,WTID,UBS ETRACS - ProShares Daily 3x Inverse Crude ETN,7/19/2018,TRUE,N/A,12263
8426,WTIU,UBS ETRACS - ProShares Daily 3x Long Crude ETN,7/19/2018,TRUE,N/A,12264
8427,WTM,White Mountains Insurance Group Ltd.,7/19/2018,TRUE,cs,7549
8428,WTMF,WisdomTree Managed Futures Strategy Fund,7/19/2018,TRUE,et,7434
8429,WTR,Aqua America Inc.,7/19/2018,TRUE,cs,7550
8430,WTS,Watts Water Technologies Inc. Class A,7/19/2018,TRUE,cs,7551
8431,WTT,Wireless Telecom Group Inc.,7/19/2018,TRUE,cs,7553
8432,WTTR,Select Energy Services Inc. Class A,7/19/2018,TRUE,cs,12432
8433,WTW,Weight Watchers International Inc,7/19/2018,TRUE,cs,7554
8434,WU,Western Union Company (The),7/19/2018,TRUE,cs,7555
8435,WUBA,58.com Inc. American Depositary Shares each representing 2 Class A,7/19/2018,TRUE,cs,8060
8436,WVE,Wave Life Sciences Ltd.,7/19/2018,TRUE,cs,10740
8437,WVFC,WVS Financial Corp.,7/19/2018,TRUE,cs,7556
8438,WVVI,Willamette Valley Vineyards Inc.,7/19/2018,TRUE,cs,7557
8439,WVVIP,Willamette Valley Vineyards Inc. Series A Redeemable Preferred Stock,7/19/2018,TRUE,ps,10795
8440,WWD,Woodward Inc.,7/19/2018,TRUE,cs,7560
8441,WWE,World Wrestling Entertainment Inc. Class A,7/19/2018,TRUE,cs,7561
8442,WWR,Westwater Resources Inc.,7/19/2018,TRUE,cs,7131
8443,WWW,Wolverine World Wide Inc.,7/19/2018,TRUE,cs,7562
8444,WY,Weyerhaeuser Company,7/19/2018,TRUE,cs,7565
8445,WYDE,ProShares CDS Short North American HY Credit,7/19/2018,TRUE,N/A,9125
8446,WYND,Wyndham Destinations Inc. Common Stock,7/19/2018,TRUE,cs,7567
8447,WYNN,Wynn Resorts Limited,7/19/2018,TRUE,cs,7568
8448,WYY,WidePoint Corporation,7/19/2018,TRUE,cs,7569
8449,X,United States Steel Corporation,7/19/2018,TRUE,cs,7570
8450,XAN,Exantas Capital Corp.,7/19/2018,TRUE,cs,5999
8451,XAN-C,Exantas Capital Corp.,7/19/2018,TRUE,ps,8849
8452,XAR,SPDR S&P Aerospace & Defense,7/19/2018,TRUE,et,7572
8453,XBI,SPDR Series Trust S&P Biotech,7/19/2018,TRUE,et,7573
8454,XBIO,Xenetic Biosciences Inc.,7/19/2018,TRUE,cs,12068
8455,XBIT,XBiotech Inc.,7/19/2018,TRUE,cs,9719
8456,XCEM,Columbia EM Core ex-China,7/19/2018,TRUE,N/A,10471
8457,XCRA,Xcerra Corporation,7/19/2018,TRUE,cs,4186
8458,XDIV,U.S. Equity Ex-Dividend Fund Series 2027 Shares,7/19/2018,TRUE,N/A,14109
8459,XEC,Cimarex Energy Co,7/19/2018,TRUE,cs,7577
8460,XEL,Xcel Energy Inc.,7/19/2018,TRUE,cs,7578
8461,XELA,Exela Technologies Inc.,7/19/2018,TRUE,cs,9797
8462,XELB,Xcel Brands Inc,7/19/2018,TRUE,cs,10359
8463,XENE,Xenon Pharmaceuticals Inc.,7/19/2018,TRUE,cs,9381
8464,XENT,Intersect ENT Inc.,7/19/2018,TRUE,cs,8956
8465,XERS,Xeris Pharmaceuticals Inc.,7/19/2018,TRUE,cs,14676
8466,XES,SPDR Series Trust S&P Oil & Gas Equipment & Services,7/19/2018,TRUE,et,7579
8467,XFLT,XAI Octagon Floating Rate & Alternative Income Term Trust of Beneficial Interest,7/19/2018,TRUE,cs,13447
8468,XGTI,XG Technology Inc,7/19/2018,TRUE,cs,7582
8469,XGTIW,XG Technology Inc Warrants (1 Wt & 824.40 to purchase 1 shr).,7/19/2018,TRUE,N/A,7992
8470,XHB,SPDR Series Trust Homebuilders,7/19/2018,TRUE,et,7583
8471,XHE,SPDR S&P Health Care Equipment,7/19/2018,TRUE,et,7584
8472,XHR,Xenia Hotels & Resorts Inc.,7/19/2018,TRUE,cs,9702
8473,XHS,SPDR S&P Health Care Services,7/19/2018,TRUE,et,7585
8474,XIN,Xinyuan Real Estate Co Ltd American Depositary Shares,7/19/2018,TRUE,cs,7586
8475,XINA,SPDR MSCI China A Shares IMI,7/19/2018,TRUE,N/A,10757
8476,XITK,SPDR FactSet Innovative Technology,7/19/2018,TRUE,N/A,11017
8477,XKFS,SPDR Kensho Future Security,7/19/2018,TRUE,N/A,13957
8478,XKII,SPDR Kensho Intelligent Structures,7/19/2018,TRUE,N/A,13958
8479,XKST,SPDR Kensho Smart Mobility,7/19/2018,TRUE,N/A,13959
8480,XL,XL Group Ltd.,7/19/2018,TRUE,cs,11656
8481,XLB,Materials Select Sector SPDR,7/19/2018,TRUE,et,7591
8482,XLC,The Communication Services Select Sector SPDR Fund,7/19/2018,FALSE,N/A,14746
8483,XLE,SPDR Select Sector Fund - Energy Select Sector,7/19/2018,TRUE,et,7592
8484,XLF,SPDR Select Sector Fund - Financial,7/19/2018,TRUE,et,7593
8485,XLG,Invesco S&P 500 Top 50,7/19/2018,TRUE,et,14425
8486,XLI,SPDR Select Sector Fund - Industrial,7/19/2018,TRUE,et,7595
8487,XLK,SPDR Select Sector Fund - Technology,7/19/2018,TRUE,et,7596
8488,XLNX,Xilinx Inc.,7/19/2018,TRUE,cs,7597
8489,XLP,SPDR Select Sector Fund - Consumer Staples,7/19/2018,TRUE,et,7598
8490,XLRE,Real Estate Select Sector SPDR Fund (The),7/19/2018,TRUE,N/A,10669
8491,XLRN,Acceleron Pharma Inc.,7/19/2018,TRUE,cs,7766
8492,XLU,SPDR Select Sector Fund - Utilities,7/19/2018,TRUE,et,7600
8493,XLV,SPDR Select Sector Fund - Health Care,7/19/2018,TRUE,et,7601
8494,XLY,SPDR Select Sector Fund - Consumer Discretionary,7/19/2018,TRUE,et,7602
8495,XME,SPDR S&P Metals & Mining,7/19/2018,TRUE,et,7603
8496,XMLV,Invesco S&P MidCap Low Volatility,7/19/2018,TRUE,N/A,7604
8497,XMPT,VanEck Vectors CEF Municipal Income,7/19/2018,TRUE,et,7605
8498,XMX,WisdomTree Global ex-Mexico Equity Fund,7/19/2018,TRUE,N/A,12372
8499,XNCR,Xencor Inc.,7/19/2018,TRUE,cs,8112
8500,XNET,Xunlei Limited,7/19/2018,TRUE,cs,7606
8501,XNTK,SPDR NYSE Technology,7/19/2018,TRUE,et,4591
8502,XOG,Extraction Oil & Gas Inc.,7/19/2018,TRUE,cs,11935
8503,XOM,Exxon Mobil Corporation,7/19/2018,TRUE,cs,7609
8504,XOMA,XOMA Corporation,7/19/2018,TRUE,cs,7610
8505,XON,Intrexon Corporation,7/19/2018,TRUE,cs,7715
8506,XONE,The ExOne Company,7/19/2018,TRUE,cs,7611
8507,XOP,SPDR S&P Oil & Gas Explor & Product,7/19/2018,TRUE,et,7613
8508,XOXO,XO Group Inc.,7/19/2018,TRUE,cs,7615
8509,XPER,Xperi Corporation,7/19/2018,TRUE,cs,12147
8510,XPH,SPDR S&P Pharmaceuticals,7/19/2018,TRUE,et,7616
8511,XPL,Solitario Zinc Corp.,7/19/2018,TRUE,cs,7617
8512,XPLR,Xplore Technologies Corp,7/19/2018,TRUE,cs,7618
8513,XPO,XPO Logistics Inc.,7/19/2018,TRUE,cs,7619
8514,XPP,ProShares Ultra FTSE China 50,7/19/2018,TRUE,et,7620
8515,XRAY,DENTSPLY SIRONA Inc.,7/19/2018,TRUE,cs,7622
8516,XRF,China Rapid Finance Limited American Depositary Shares each representing one Class A,7/19/2018,TRUE,cs,12810
8517,XRLV,Invesco S&P 500 ex-Rate Sensitive Low Volatility,7/19/2018,TRUE,N/A,9899
8518,XRM,Xerium Technologies Inc.,7/19/2018,TRUE,cs,7623
8519,XRT,SPDR S&P Retail,7/19/2018,TRUE,et,7626
8520,XRX,Xerox Corporation,7/19/2018,TRUE,cs,7628
8521,XSD,SPDR S&P Semiconductor,7/19/2018,TRUE,et,7629
8522,XSHD,Invesco S&P SmallCap High Dividend Low Volatility,7/19/2018,TRUE,N/A,12131
8523,XSHQ,Invesco S&P SmallCap Quality,7/19/2018,TRUE,N/A,12764
8524,XSLV,Invesco S&P SmallCap Low Volatility,7/19/2018,TRUE,N/A,7630
8525,XSOE,WisdomTree Emerging Markets Ex-State Owned Enterprises Fund,7/19/2018,TRUE,N/A,9565
8526,XSPA,XpresSpa Group Inc.,7/19/2018,TRUE,cs,7344
8527,XSPL,Xspand Products Lab Inc.,7/19/2018,TRUE,cs,14491
8528,XSW,SPDR S&P Software & Services,7/19/2018,TRUE,et,7631
8529,XT,iShares Exponential Technologies ETF,7/19/2018,TRUE,N/A,9846
8530,XTH,SPDR S&P Technology Hardware,7/19/2018,TRUE,N/A,11526
8531,XTL,SPDR S&P Telecom,7/19/2018,TRUE,et,7633
